,date_time,street_name
1481,2017-02-23 15:34:00,300 DODSON STREET
1482,2017-02-23 15:49:00,200 LAUREL STREET
1483,2017-02-23 16:30:00,1200 ROSECRANS STREET
1484,2017-02-23 17:14:00,8600 AIRWAY ROAD
1485,2017-02-23 17:17:00,8500 MIRAMAR ROAD
1486,2017-02-23 17:29:00,1300 FASHION VALLEY ROAD
1487,2017-02-23 17:30:00,400 LAUREL STREET
1488,2017-02-23 18:30:00,1900 GARNET AVENUE
1489,2017-02-23 18:44:00,1400 LORING STREET
1490,2017-02-23 19:16:00,0 PROSPECT STREET
1491,2017-02-23 21:15:00,3800 41ST STREET
1492,2017-02-23 22:24:00,11800 CARMEL MTN ROAD
1493,2017-02-23 22:50:00,2600 HOLLISTER STREET
1494,2017-02-24 05:30:00,11000 SCRIPPS RANCH BOULEVARD
1495,2017-02-24 07:50:00,5900 FAIRMOUNT AVENUE
1496,2017-02-24 09:30:00,2900 UNIVERSITY AVENUE
1497,2017-02-24 09:40:00,9100 NORTH TORREY PINES ROAD
1498,2017-02-24 10:00:00,3000 NAUGATUCK AVENUE
1499,2017-02-24 12:49:00,3700 INDIA STREET
1500,2017-02-24 13:00:00,3000 DARDAINA DRIVE
1501,2017-02-24 13:05:00,900 WASHINGTON STREET
1502,2017-02-24 13:13:00,900 IVY STREET
1503,2017-02-24 13:27:00,5900 SOLEDAD MTN ROAD
1504,2017-02-24 13:30:00,2100 FENTON PARKWAY
1505,2017-02-24 13:40:00,6400 CIBOLA ROAD
1506,2017-02-24 15:00:00,5400 COLLEGE AVENUE
1507,2017-02-24 15:17:00,3100 NATIONAL AVENUE
1508,2017-02-24 15:52:00,3700 CAM DEL RIO  
1509,2017-02-24 15:57:00,1500 BROADWAY  
1510,2017-02-24 15:58:00,9400 FRIARS ROAD
1511,2017-02-24 16:30:00,6100 MISSION GORGE ROAD
1512,2017-02-24 16:49:00,4900 GENESEE AVENUE
1513,2017-02-24 18:10:00,14000 BARRYMORE STREET
1514,2017-02-24 20:20:00,7900 ENGINEER ROAD
1515,2017-02-24 22:30:00,3800 41ST STREET
1516,2017-02-24 23:14:00,2000 BAYVIEW HEIGHTS DRIVE
1517,2017-02-25 00:01:00,3300 REYNARD WAY
1518,2017-02-25 03:48:00,5400 GENESEE AVENUE
1519,2017-02-25 04:28:00,2800 HEALTH CENTER DRIVE
1520,2017-02-25 07:32:00,10000 SCRIPPS RANCH BOULEVARD
1521,2017-02-25 09:11:00,1300 BROADWAY WAY
1522,2017-02-25 11:06:00,8500 BALBOA AVENUE
1523,2017-02-25 12:00:00,7600 COUNTRY CLUB DRIVE
1524,2017-02-25 12:00:00,8300 VIA MALLORCA  
1525,2017-02-25 12:21:00,11400 EL CAMINO REAL  
1526,2017-02-25 13:02:00,6800 DUCHESS STREET
1527,2017-02-25 13:14:00,1200 26TH STREET
1528,2017-02-25 13:31:00,1000 44TH STREET
1529,2017-02-25 14:55:00,1600 CAM DEL RIO  
1530,2017-02-25 16:58:00,8700 AQUARIUS DRIVE
1531,2017-02-25 17:23:00,900 WASHINGTON STREET
1532,2017-02-25 18:00:00,11000 POWAY ROAD
1533,2017-02-25 18:15:00,0 GRAPE STREET
1534,2017-02-25 18:55:00,8100 AERO DRIVE
1535,2017-02-25 22:01:00,1500 VIA LAS CUMBRES  
1536,2017-02-25 22:20:00,1800 GRAND AVENUE
1537,2017-02-25 23:08:00,6600 UNIVERSITY AVENUE
1538,2017-02-26 00:01:00,5000 CONVOY STREET
1539,2017-02-26 00:01:00,6400 CONVOY COURT
1540,2017-02-26 00:01:00,2900 ALTA VIEW DRIVE
1541,2017-02-26 00:08:00,10600 LOUISIANA DRIVE
1542,2017-02-26 00:50:00,200 31ST STREET
1543,2017-02-26 01:50:00,6000 MADRA AVENUE
1544,2017-02-26 02:00:00,3500 NATIONAL AVENUE
1545,2017-02-26 06:47:00,7500 GIRARD AVENUE
1546,2017-02-26 07:30:00,400 CUYAMACA AVENUE
1547,2017-02-26 07:50:00,0 BLACK MTN ROAD
1548,2017-02-26 10:42:00,1400 40TH STREET
1549,2017-02-26 12:13:00,2500 BROADWAY  
1550,2017-02-26 12:25:00,8600 MIRA MESA BOULEVARD
1551,2017-02-26 12:50:00,2000 FROUDE STREET
1552,2017-02-26 13:15:00,3900 NOBEL DRIVE
1553,2017-02-26 13:52:00,9200 FRIARS ROAD
1554,2017-02-26 14:20:00,7400 LINDA VISTA ROAD
1555,2017-02-26 15:13:00,2900 EUCLID AVENUE
1556,2017-02-26 15:30:00,5900 LINDA VISTA ROAD
1557,2017-02-26 16:00:00,2100 CATALINA BOULEVARD
1558,2017-02-26 17:15:00,4000 05TH AVENUE
1559,2017-02-26 18:14:00,0 43RD STREET
1560,2017-02-26 18:36:00,7300 CLAIREMONT MESA BOULEVARD
1561,2017-02-26 19:48:00,4900 OCEAN VIEW HILLS PARKWAY
1562,2017-02-26 21:08:00,7900 PARADISE VALLEY ROAD
1563,2017-02-26 21:14:00,0 EUCLID AVENUE
1564,2017-02-26 21:48:00,2100 WOODMAN STREET
1565,2017-02-26 21:54:00,2700 ALTA VIEW DRIVE
1566,2017-02-27 00:01:00,4400 MISSISSIPPI STREET
1567,2017-02-27 02:45:00,1300 11TH AVENUE
1568,2017-02-27 04:30:00,16000 PASEO DEL SUR  
1569,2017-02-27 07:00:00,900 AMIFORD DRIVE
1570,2017-02-27 08:38:00,15700 BERNARDO HEIGHTS PARKWAY
1571,2017-02-27 09:15:00,13900 CAM DEL SUR  
1572,2017-02-27 10:18:00,600 UNIVERSITY AVENUE
1573,2017-02-27 10:39:00,10000 GRAND AVENUE
1574,2017-02-27 11:03:00,2300 EL CAJON BOULEVARD
1575,2017-02-27 11:30:00,8400 KEARNY VILLA ROAD
1576,2017-02-27 12:16:00,8300 LAKE MURRAY BOULEVARD
1577,2017-02-27 14:52:00,900 MERLIN DRIVE
1578,2017-02-27 16:30:00,4600 PALM AVENUE
1579,2017-02-27 16:47:00,0 22ND STREET
1580,2017-02-27 16:47:00,0 22ND STREET
1581,2017-02-27 17:16:00,5000 FEDERAL BOULEVARD
1582,2017-02-27 17:30:00,5500 EL CAJON BOULEVARD
1583,2017-02-27 17:56:00,1000 ROSECRANS STREET
1584,2017-02-27 18:00:00,2800 WOMBLE ROAD
1585,2017-02-27 18:00:00,5600 EL CAJON BOULEVARD
1586,2017-02-27 18:10:00,4200 PARK BOULEVARD
1587,2017-02-27 18:20:00,7700 BALBOA AVENUE
1588,2017-02-27 18:23:00,4200 MARKET STREET
1589,2017-02-27 18:35:00,1400 B STREET
1590,2017-02-27 18:43:00,10600 NORTH TORREY PINES ROAD
1591,2017-02-27 19:52:00,0 PLAZA BONITA CENTERW  
1592,2017-02-27 21:00:00,6700 EL CAJON BOULEVARD
1593,2017-02-27 21:30:00,3600 EUCLID AVENUE
1594,2017-02-27 21:30:00,8200 GOLD COAST DRIVE
1595,2017-02-27 23:16:00,1300 SUNSET CLIFFS BOULEVARD
1596,2017-02-27 23:56:00,1800 06TH AVENUE
1597,2017-02-28 00:01:00,8900 TOWNE CENTRE DRIVE
1598,2017-02-28 00:01:00,3300 STELLAR DRIVE
1599,2017-02-28 02:26:00,4200 BARNETT AVENUE
1600,2017-02-28 04:16:00,2600 NATIONAL AVENUE
1601,2017-02-28 07:17:00,1100 A STREET
1602,2017-02-28 07:19:00,0 11TH AVENUE
1603,2017-02-28 07:30:00,100 BROADWAY  
1604,2017-02-28 07:37:00,4800 ORANGE AVENUE
1605,2017-02-28 08:05:00,4600 LA JOLLA VILLAGE DRIVE
1606,2017-02-28 08:23:00,1300 PACIFIC BEACH DRIVE
1607,2017-02-28 08:45:00,2500 CALLE TRES LOMAS  
1608,2017-02-28 08:46:00,4700 COLLWOOD BOULEVARD
1609,2017-02-28 09:35:00,4900 SOLEDAD MTN ROAD
1610,2017-02-28 09:39:00,0 GENESEE AVENUE
1611,2017-02-28 09:53:00,8100 CAM DEL ORO  
1612,2017-02-28 11:52:00,3900 SORRENTO VALLEY BOULEVARD
1613,2017-02-28 12:05:00,2500 NORTHSIDE DRIVE
1614,2017-02-28 12:05:00,9500 CLAIREMONT MESA BOULEVARD
1615,2017-02-28 12:28:00,0 COPELAND AVENUE
1616,2017-02-28 12:40:00,7000 FRIARS ROAD
1617,2017-02-28 12:45:00,9600 CHESAPEAKE DRIVE
1618,2017-02-28 13:21:00,5300 ADOBE FALLS ROAD
1619,2017-02-28 15:07:00,5600 MONTEZUMA ROAD
1620,2017-02-28 15:25:00,8200 MIRAMAR ROAD
1621,2017-02-28 15:52:00,4100 LA JOLLA VILLAGE DRIVE
1622,2017-02-28 16:43:00,8200 MIRA MESA BOULEVARD
1623,2017-02-28 16:45:00,4500 PACIFIC HIGHWAY
1624,2017-02-28 17:20:00,6300 MIRAMAR ROAD
1625,2017-02-28 17:50:00,9900 MERCY ROAD
1626,2017-02-28 18:15:00,5000 UNIVERSITY AVENUE
1627,2017-02-28 18:45:00,4500 CLAIREMONT DRIVE
1628,2017-02-28 19:48:00,10900 SAN DIEGO MISSION ROAD
1629,2017-02-28 23:15:00,4500 MISSION BAY DRIVE
1630,2017-03-01 00:06:00,10500 RANCHO CARMEL DRIVE
1631,2017-03-01 04:10:00,0 FAIRMOUNT AVENUE
1632,2017-03-01 07:00:00,2300 GOODE STREET
1633,2017-03-01 07:08:00,7800 FLANDERS DRIVE
1634,2017-03-01 07:08:00,7800 FLANDERS DRIVE
1635,2017-03-01 08:09:00,4400 UNIVERSITY AVENUE
1636,2017-03-01 08:40:00,1300 07TH AVENUE
1637,2017-03-01 09:45:00,3200 ROSECRANS STREET
1638,2017-03-01 10:22:00,7000 FRIARS ROAD
1639,2017-03-01 10:55:00,2400 HARBOR DRIVE
1640,2017-03-01 11:00:00,3200 LOGAN AVENUE
1641,2017-03-01 11:00:00,1000 WEST MORENA BOULEVARD
1642,2017-03-01 11:02:00,3800 ARRIBA STREET
1643,2017-03-01 12:15:00,500 SATURN BOULEVARD
1644,2017-03-01 12:15:00,5200 RUFFIN ROAD
1645,2017-03-01 12:34:00,0 CARDENO DRIVE
1646,2017-03-01 12:45:00,11900 CARMEL MTN ROAD
1647,2017-03-01 13:00:00,2300 GARNET AVENUE
1648,2017-03-01 15:39:00,200 30TH STREET
1649,2017-03-01 15:52:00,4100 MENLO AVENUE
1650,2017-03-01 16:50:00,0 MAIN STREET
1651,2017-03-01 18:05:00,5900 LINDA VISTA ROAD
1652,2017-03-01 19:12:00,0 25TH STREET
1653,2017-03-01 20:30:00,16900 POMERADO ROAD
1654,2017-03-01 21:05:00,5200 COLLEGE AVENUE
1655,2017-03-01 22:29:00,7300 CLAIREMONT MESA BOULEVARD
1656,2017-03-02 00:01:00,5000 RUFFIN ROAD
1657,2017-03-02 00:01:00,10200 CAM RUIZ  
1658,2017-03-02 01:41:00,1500 FERN AVENUE
1659,2017-03-02 05:00:00,3700 ROBINSON PLACE
1660,2017-03-02 06:50:00,2700 COLLEGE GROVE DRIVE
1661,2017-03-02 07:05:00,1700 ORO VISTA ROAD
1662,2017-03-02 07:20:00,6700 WANDERMERE DRIVE
1663,2017-03-02 07:35:00,300 EUCLID AVENUE
1664,2017-03-02 07:54:00,1500 ROSECRANS STREET
1665,2017-03-02 08:16:00,2700 MARKET STREET
1666,2017-03-02 10:00:00,3900 WEST POINT LOMA BOULEVARD
1667,2017-03-02 10:10:00,4400 EXECUTIVE DRIVE
1668,2017-03-02 11:17:00,3600 ARRUZA STREET
1669,2017-03-02 11:45:00,1000 11TH AVENUE
1670,2017-03-02 12:53:00,0 28TH STREET
1671,2017-03-02 13:55:00,0 CLAIREMONT MESA BOULEVARD
1672,2017-03-02 15:00:00,800 47TH STREET
1673,2017-03-02 15:55:00,4200 BALBOA AVENUE
1674,2017-03-02 16:55:00,5100 STREAMVIEW DRIVE
1675,2017-03-02 16:58:00,13700 HIGHLAND VALLEY ROAD
1676,2017-03-02 17:19:00,7000 CAMTO FRANCHE  
1677,2017-03-02 17:25:00,16800 WEST BERNARDO DRIVE
1678,2017-03-02 18:00:00,5400 55TH STREET
1679,2017-03-02 19:25:00,1700 ORO VISTA ROAD
1680,2017-03-02 22:30:00,5000 EL CAJON BOULEVARD
1681,2017-03-03 02:25:00,4500 36TH STREET
1682,2017-03-03 02:36:00,5000 LOTUS STREET
1683,2017-03-03 02:39:00,2600 54TH STREET
1684,2017-03-03 07:00:00,0 40TH STREET
1685,2017-03-03 07:52:00,4100 SANTO ROAD
1686,2017-03-03 07:55:00,5900 LINDA VISTA ROAD
1687,2017-03-03 10:37:00,2000 UNIVERSITY AVENUE
1688,2017-03-03 11:30:00,700 SAN YSIDRO BOULEVARD
1689,2017-03-03 11:50:00,2800 MEADOW LARK DRIVE
1690,2017-03-03 12:00:00,3300 ROSECRANS STREET
1691,2017-03-03 12:18:00,5400 KESLING STREET
1692,2017-03-03 13:22:00,7000 FRIARS ROAD
1693,2017-03-03 14:23:00,5000 LONG BRANCH AVENUE
1694,2017-03-03 14:56:00,2800 SUNSET CLIFFS BOULEVARD
1695,2017-03-03 15:00:00,5000 COLLWOOD WAY
1696,2017-03-03 15:45:00,15100 INNOVATION DRIVE
1697,2017-03-03 16:35:00,4700 TROJAN AVENUE
1698,2017-03-03 16:40:00,2500 LORING STREET
1699,2017-03-03 17:30:00,3200 BARNETT AVENUE
1700,2017-03-03 18:56:00,300 16TH STREET
1701,2017-03-03 20:35:00,4000 FAIRMOUNT AVENUE
1702,2017-03-03 21:25:00,0 COMSTOCK STREET
1703,2017-03-03 21:50:00,600 11TH AVENUE
1704,2017-03-03 21:57:00,2700 GARNET AVENUE
1705,2017-03-03 22:00:00,4600 BORDER VILLAGE ROAD
1706,2017-03-03 22:44:00,7600 LINDA VISTA ROAD
1707,2017-03-03 23:11:00,6200 MONTEZUMA ROAD
1708,2017-03-04 00:01:00,6900 ALVARADO ROAD
1709,2017-03-04 00:01:00,5500 BALBOA AVENUE
1710,2017-03-04 00:50:00,1900 BACON STREET
1711,2017-03-04 01:15:00,5500 ALBEMARLE STREET
1712,2017-03-04 02:10:00,3100 CAUBY STREET
1713,2017-03-04 02:51:00,700 CAM DE LA REINA  
1714,2017-03-04 03:00:00,0 RANCHO MISSION ROAD
1715,2017-03-04 06:38:00,4300 LOGAN AVENUE
1716,2017-03-04 08:02:00,4400 BANCROFT STREET
1717,2017-03-04 09:05:00,1900 PRESIDENTS WAY
1718,2017-03-04 09:09:00,4000 INGRAHAM STREET
1719,2017-03-04 09:27:00,3700 CURLEW STREET
1720,2017-03-04 09:39:00,7700 FRIARS ROAD
1721,2017-03-04 10:40:00,2300 05TH AVENUE
1722,2017-03-04 12:45:00,2800 05TH AVENUE
1723,2017-03-04 12:50:00,1000 26TH STREET
1724,2017-03-04 13:07:00,4400 MISSION BAY DRIVE
1725,2017-03-04 15:00:00,7000 FRIARS ROAD
1726,2017-03-04 15:30:00,5900 ALCALA PARK  
1727,2017-03-04 18:24:00,6200 MONTEZUMA ROAD
1728,2017-03-04 19:24:00,2300 MOORE STREET
1729,2017-03-04 19:30:00,9400 MIRA MESA BOULEVARD
1730,2017-03-04 20:20:00,1200 11TH AVENUE
1731,2017-03-04 22:00:00,2100 CORONADO AVENUE
1732,2017-03-04 22:12:00,1200 PARK BOULEVARD
1733,2017-03-04 23:21:00,300 21ST STREET
1734,2017-03-05 00:34:00,4400 CULVER STREET
1735,2017-03-05 02:20:00,4500 OREGON STREET
1736,2017-03-05 05:00:00,16200 BERNARDO HEIGHTS PARKWAY
1737,2017-03-05 08:10:00,4500 WEST POINT LOMA BOULEVARD
1738,2017-03-05 08:33:00,1900 MISSION AVENUE
1739,2017-03-05 08:44:00,4700 CANNINGTON DRIVE
1740,2017-03-05 09:00:00,2000 AVNDA DEL MEXICO  
1741,2017-03-05 09:40:00,4000 MARLBOROUGH AVENUE
1742,2017-03-05 11:05:00,4600 TEXAS STREET
1743,2017-03-05 11:12:00,1000 UNIVERSITY AVENUE
1744,2017-03-05 11:40:00,2600 IMPERIAL AVENUE
1745,2017-03-05 11:53:00,4700 LAMONT STREET
1746,2017-03-05 12:13:00,11800 CARMEL MTN ROAD
1747,2017-03-05 12:30:00,10400 TIERRASANTA BOULEVARD
1748,2017-03-05 14:29:00,5400 CHOLLAS PARKWAY
1749,2017-03-05 15:00:00,6000 EL CAJON BOULEVARD
1750,2017-03-05 15:22:00,8300 MIRA MESA BOULEVARD
1751,2017-03-05 16:30:00,7200 LISBON STREET
1752,2017-03-05 16:34:00,1000 BROOKES AVENUE
1753,2017-03-05 17:25:00,1700 CORONADO AVENUE
1754,2017-03-05 17:25:00,1600 DONAX AVENUE
1755,2017-03-05 18:15:00,7700 FRIARS ROAD
1756,2017-03-05 18:23:00,11000 RANCHO CARMEL DRIVE
1757,2017-03-05 19:30:00,8500 GENESEE AVENUE
1758,2017-03-05 21:31:00,3200 WING STREET
1759,2017-03-05 22:00:00,5400 COLLEGE AVENUE
1760,2017-03-05 22:40:00,700 04TH AVENUE
1761,2017-03-05 23:00:00,5200 IMPERIAL AVENUE
1762,2017-03-05 23:59:00,2800 EL CAJON BOULEVARD
1763,2017-03-06 00:01:00,8600 RIO SAN DIEGO DRIVE
1764,2017-03-06 00:25:00,3600 EUCLID AVENUE
1765,2017-03-06 00:57:00,5600 MT ALIFAN DRIVE
1766,2017-03-06 01:00:00,4900 LOGAN AVENUE
1767,2017-03-06 06:47:00,500 WASHINGTON STREET
1768,2017-03-06 10:12:00,200 LAUREL STREET
1769,2017-03-06 11:00:00,6800 IMPERIAL AVENUE
1770,2017-03-06 11:08:00,9500 MIRA MESA BOULEVARD
1771,2017-03-06 11:36:00,7300 MISSION GORGE ROAD
1772,2017-03-06 12:16:00,4600 NIMITZ BOULEVARD
1773,2017-03-06 12:20:00,2000 60TH STREET
1774,2017-03-06 14:50:00,2700 BOSTON AVENUE
1775,2017-03-06 14:51:00,0 DAMON AVENUE
1776,2017-03-06 14:56:00,1500 EUCLID AVENUE
1777,2017-03-06 15:20:00,3800 BANFIELD LANE
1778,2017-03-06 15:50:00,9300 GOLD COAST DRIVE
1779,2017-03-06 16:00:00,4600 NIMITZ BOULEVARD
1780,2017-03-06 17:10:00,16000 CAMINO DEL SUR  
1781,2017-03-06 17:12:00,3600 DEL MAR HEIGHTS ROAD
1782,2017-03-06 17:53:00,4300 GENESEE AVENUE
1783,2017-03-06 18:09:00,1600 EUCLID AVENUE
1784,2017-03-06 19:00:00,10800 PARKDALE AVENUE
1785,2017-03-06 19:15:00,800 EL CARMEL PLACE
1786,2017-03-06 19:20:00,2200 PALM AVENUE
1787,2017-03-06 19:33:00,1600 KETTNER BOULEVARD
1788,2017-03-06 20:07:00,300 EUCLID AVENUE
1789,2017-03-06 21:58:00,2400 MARKET STREET
1790,2017-03-06 22:27:00,2200 PENTUCKETT AVENUE
1791,2017-03-07 00:01:00,3900 LELAND STREET
1792,2017-03-07 01:00:00,11800 RANCHO CARMEL DRIVE
1793,2017-03-07 03:37:00,3800 FRONT STREET
1794,2017-03-07 07:09:00,8100 GOLD COAST DRIVE
1795,2017-03-07 07:40:00,5500 STREAMVIEW DRIVE
1796,2017-03-07 07:50:00,6600 EL CAJON BOULEVARD
1797,2017-03-07 08:00:00,1600 HOTEL CIRCLE
1798,2017-03-07 08:30:00,4500 EXECUTIVE DRIVE
1799,2017-03-07 08:47:00,15600 POMERADO ROAD
1800,2017-03-07 09:13:00,1700 PERSHING DRIVE
1801,2017-03-07 09:15:00,5100 CONVOY STREET
1802,2017-03-07 10:34:00,1600 G STREET
1803,2017-03-07 12:00:00,8800 VILLA LA JOLLA DRIVE
1804,2017-03-07 12:50:00,500 MORENA BOULEVARD
1805,2017-03-07 13:00:00,0 BALBOA AVENUE
1806,2017-03-07 13:04:00,5800 FAIRMOUNT AVENUE
1807,2017-03-07 13:25:00,4200 GENESEE AVENUE
1808,2017-03-07 13:30:00,4000 JACKDAW STREET
1809,2017-03-07 13:45:00,3200 UNIVERSITY AVENUE
1810,2017-03-07 14:20:00,8100 MIRA MESA BOULEVARD
1811,2017-03-07 14:25:00,7900 MISSION CENTER ROAD
1812,2017-03-07 15:12:00,1200 SATURN BOULEVARD
1813,2017-03-07 15:15:00,3600 MAIN STREET
1814,2017-03-07 15:22:00,6100 SKYLINE DRIVE
1815,2017-03-07 15:23:00,6000 EL CAJON BOULEVARD
1816,2017-03-07 15:50:00,6000 FAUNA DRIVE
1817,2017-03-07 16:04:00,1600 CAM DEL RIO  
1818,2017-03-07 16:30:00,700 CARDIFF STREET
1819,2017-03-07 16:35:00,8800 CAM SANTA FE  
1820,2017-03-07 16:45:00,3500 JUNIPER STREET
1821,2017-03-07 16:50:00,6400 ELMCREST DRIVE
1822,2017-03-07 17:30:00,1200 GARNET AVENUE
1823,2017-03-07 18:08:00,900 GARNET AVENUE
1824,2017-03-07 21:10:00,9500 MIRA MESA BOULEVARD
1825,2017-03-08 00:01:00,6000 LUSK BOULEVARD
1826,2017-03-08 00:01:00,500 37TH STREET
1827,2017-03-08 04:15:00,2400 CRANDALL DRIVE
1828,2017-03-08 06:28:00,5400 MIRAMAR ROAD
1829,2017-03-08 07:00:00,5100 IMPERIAL AVENUE
1830,2017-03-08 07:22:00,4600 ORANGE AVENUE
1831,2017-03-08 07:40:00,3000 CANON STREET
1832,2017-03-08 08:20:00,7200 MESA COLLEGE CIRCLE
1833,2017-03-08 10:30:00,4200 EL CAJON BOULEVARD
1834,2017-03-08 12:14:00,2700 L STREET
1835,2017-03-08 12:20:00,8000 OTHELLO AVENUE
1836,2017-03-08 12:50:00,1800 54TH STREET
1837,2017-03-08 13:00:00,4000 MARINE VIEW AVENUE
1838,2017-03-08 14:24:00,9300 CAMPUS POINT DRIVE
1839,2017-03-08 15:54:00,0 ORANGE AVENUE
1840,2017-03-08 16:32:00,2500 CARMEL VALLEY ROAD
1841,2017-03-08 16:37:00,3700 ALTADENA AVENUE
1842,2017-03-08 18:08:00,3500 WILSON AVENUE
1843,2017-03-08 18:20:00,0 32ND STREET
1844,2017-03-08 18:55:00,5400 MIRA MESA BOULEVARD
1845,2017-03-08 20:13:00,4700 PACIFIC HIGHWAY
1846,2017-03-08 20:15:00,4700 GOVERNOR DRIVE
1847,2017-03-08 20:34:00,400 47TH STREET
1848,2017-03-08 21:10:00,3600 33RD STREET
1849,2017-03-08 21:44:00,4500 MONTEZUMA ROAD
1850,2017-03-08 21:55:00,3800 VOLTAIRE STREET
1851,2017-03-08 22:00:00,1600 FORTUNA AVENUE
1852,2017-03-09 00:01:00,4300 IMPERIAL AVENUE
1853,2017-03-09 00:01:00,4200 EL CAJON BOULEVARD
1854,2017-03-09 02:55:00,8500 PINECREST AVENUE
1855,2017-03-09 07:49:00,700 SATURN BOULEVARD
1856,2017-03-09 09:26:00,1400 F STREET
1857,2017-03-09 09:30:00,8800 CLAIREMONT MESA BOULEVARD
1858,2017-03-09 09:39:00,8800 MIRA MESA BOULEVARD
1859,2017-03-09 10:15:00,10200 FRIARS ROAD
1860,2017-03-09 10:24:00,2700 MIDWAY DRIVE
1861,2017-03-09 10:30:00,4200 EL CAJON BOULEVARD
1862,2017-03-09 11:05:00,500 WASHINGTON STREET
1863,2017-03-09 11:25:00,1000 PACIFIC BEACH DRIVE
1864,2017-03-09 12:00:00,0 FRIARS ROAD
1865,2017-03-09 12:16:00,3500 COLLEGE AVENUE
1866,2017-03-09 12:35:00,2100 FENTON PARKWAY
1867,2017-03-09 13:05:00,0 I-5 NB  
1868,2017-03-09 13:09:00,1900 CATACINA BOULEVARD
1869,2017-03-09 14:00:00,16700 BERNARDO OAKS DRIVE
1870,2017-03-09 14:10:00,5800 DEL MAR HEIGHTS ROAD
1871,2017-03-09 14:12:00,6700 EL CAJON BOULEVARD
1872,2017-03-09 14:50:00,300 47TH STREET
1873,2017-03-09 14:52:00,2800 UNIVERSITY AVENUE
1874,2017-03-09 15:09:00,2700 UNIVERSITY AVENUE
1875,2017-03-09 15:15:00,10700 BLACK MTN ROAD
1876,2017-03-09 15:40:00,2000 ALBATROSS STREET
1877,2017-03-09 16:00:00,2900 HEALTH CENTER DRIVE
1878,2017-03-09 16:00:00,3500 ENTERPRISE STREET
1879,2017-03-09 16:03:00,0 KELTON ROAD
1880,2017-03-09 16:33:00,2300 ROSECRANS STREET
1881,2017-03-09 17:00:00,3000 POINSETTIA DRIVE
1882,2017-03-09 17:22:00,10200 GENESEE AVENUE
1883,2017-03-09 17:26:00,300 WASHINGTON STREET
1884,2017-03-09 17:46:00,4000 60TH STREET
1885,2017-03-09 18:30:00,6000 POTOMAC STREET
1886,2017-03-09 19:45:00,12300 WORLD TRADE DRIVE
1887,2017-03-09 19:46:00,1500 43RD STREET
1888,2017-03-09 20:09:00,600 SHEPHERD LANE
1889,2017-03-09 20:39:00,1700 IMPERIAL AVENUE
1890,2017-03-09 20:49:00,8200 MIRA MESA BOULEVARD
1891,2017-03-09 21:12:00,4700 NARRAGANSETT AVENUE
1892,2017-03-09 21:15:00,0 17TH STREET
1893,2017-03-09 22:35:00,2900 ADAMS AVENUE
1894,2017-03-09 23:20:00,100 HARBOR DRIVE
1895,2017-03-09 23:52:00,5700 SANTO ROAD
1896,2017-03-10 00:01:00,5500 MONTEZUMA ROAD
1897,2017-03-10 04:25:00,11800 SORRENTO VALLEY ROAD
1898,2017-03-10 07:30:00,5400 MIRA MESA BOULEVARD
1899,2017-03-10 08:01:00,500 HOTEL CIRCLE
1900,2017-03-10 08:06:00,3000 06TH AVENUE
1901,2017-03-10 08:14:00,6900 ALVARADO ROAD
1902,2017-03-10 08:23:00,2300 QUALCOMM WAY
1903,2017-03-10 09:30:00,500 SATURN BOULEVARD
1904,2017-03-10 09:35:00,4300 MISSION BAY DRIVE
1905,2017-03-10 10:00:00,1300 06TH AVENUE
1906,2017-03-10 10:30:00,5300 COLLEGE AVENUE
1907,2017-03-10 10:52:00,2800 EUCLID AVENUE
1908,2017-03-10 12:17:00,3000 DEL MAR HEIGHTS ROAD
1909,2017-03-10 14:28:00,6000 ALLEGHANY STREET
1910,2017-03-10 14:35:00,11300 TED WILLIAMS PARKWAY
1911,2017-03-10 14:50:00,5600 MARKET STREET
1912,2017-03-10 14:55:00,5000 BEECH STREET
1913,2017-03-10 15:45:00,4600 MISSION BAY DRIVE
1914,2017-03-10 16:04:00,4800 COLLEGE AVENUE
1915,2017-03-10 16:35:00,1700 DANA LANDING ROAD
1916,2017-03-10 17:07:00,200 UNIVERSITY AVENUE
1917,2017-03-10 18:08:00,4200 33RD STREET
1918,2017-03-10 19:37:00,2900 EL CAJON BOULEVARD
1919,2017-03-10 19:45:00,2800 SUNSET CLIFFS BOULEVARD
1920,2017-03-10 21:11:00,4000 UNIVERSITY AVENUE
1921,2017-03-10 22:00:00,400 07TH AVENUE
1922,2017-03-10 23:00:00,2300 BIOLA AVENUE
1923,2017-03-10 23:15:00,3300 54TH STREET
1924,2017-03-11 00:01:00,200 C STREET
1925,2017-03-11 00:01:00,3300 MURPHY CANYON ROAD
1926,2017-03-11 00:30:00,7100 HYATT STREET
1927,2017-03-11 02:02:00,1600 HORNBLEND STREET
1928,2017-03-11 03:28:00,6600 POTOMAC STREET
1929,2017-03-11 03:28:00,2700 IRIS AVENUE
1930,2017-03-11 04:28:00,2300 05TH AVENUE
1931,2017-03-11 06:25:00,1400 F STREET
1932,2017-03-11 07:00:00,9200 SAMANTHA COURT
1933,2017-03-11 07:28:00,3900 GENESEE AVENUE
1934,2017-03-11 08:35:00,1700 GARNET AVENUE
1935,2017-03-11 09:25:00,5800 TONAWANDA DRIVE
1936,2017-03-11 12:45:00,3100 MISSION BOULEVARD
1937,2017-03-11 12:50:00,10900 WESTONHILL DRIVE
